Section Name,Item Name,Comment Name,Comment Text,"Comment Type (info, limit, defect)","Category (-1: Low, 0: Med, 1: High)",Multiple Choice Options (comma-separated),"Unit Type Options (numeric answers only, comma-separated)",Recommendation (from list),Order (w/i item),"Answer Type (boolean, checkbox, date, number, range, text)",Default Value,"Default Value 2 (for ""range"" types)","Default Unit Type (for ""number"" and ""range"" types)",Default Location,Default Estimate Min,Default Estimate Max,Locked,Simple Format,Disable Photos,Uses,Default Photo 1,Default Photo 1 Caption,Default Photo 2,Default Photo 2 Caption,Default Photo 3,Default Photo 3 Caption,Default Photo 4,Default Photo 4 Caption,Default Photo 5,Default Photo 5 Caption,Default Photo 6,Default Photo 6 Caption,Default Photo 7,Default Photo 7 Caption,Default Photo 8,Default Photo 8 Caption,Default Photo 9,Default Photo 9 Caption,Default Photo 10,Default Photo 10 Caption,Last Modified
Electrical,Branch Circuits &amp; Devices,Smoke alarms: did not respond to testing,Some smoke alarms did not respond to testing and should be serviced as necessary by qualified personnel.Installation locations and testing information.,defect,1,,,electrician,99,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Smoke alarms: hardwired,"Smoke alarms in the home were hard-wired, meaning that they are powered by the home electrical system and electrically connected. When one alarm is activated, all alarms in the home will activate. Compared to battery-operated alarms, this system can provide additional time for home occupants to extinguish the fire or escape.",info,,,,pro,13,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:43
Electrical,Branch Circuits &amp; Devices,Smoke alarms: more needed,"The number of smoke alarms installed was inadequate to provide effective fire protection to sleeping areas. To provide effective protection, smoke alarms must be installed in specific areas at specific heights. Additional alarms should be installed by qualified personnel.Installation locations and testing information.",defect,1,,,electrician,100,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Smoke alarms: none installed,"No smoke alarms were installed. To provide early warning of a fire to those in sleeping areas, smoke alarms should be properly installed by qualified personnel.Installation locations and testing information.",defect,1,,,electrician,101,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Smoke alarms: old,The smoke alarms protecting sleeping areas were older and may not function when needed. Replacements should be installed by qualified personnel in a manner compliant with modern safety standards.Installation locations and testing information.,defect,1,,,electrician,102,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Smoke alarms: poorly located,"The smoke alarms were poorly placed. To be effective, alarms must be installed in specific areas at specific heights. Additional smoke alarms should be installed by qualified personnel.Installation locations and testing information.",defect,1,,,electrician,103,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Smoke alarms: replace batteries,"The home had battery-powered smoke alarms that relied on batteries in good condition for proper operation. Batteries fail over time, and are sometimes removed by occupants due to nuisance activation. Batteries in all alarms should be replaced and then tested periodically to ensure that smoke alarms have adequate power.",defect,1,,,electrician,104,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,"Smoke alarms: some inoperable, replace",Some smoke alarms were inoperable and should be replaced in locations and in a manner that complies with the manufacturer's recommendations.,defect,1,,,electrician,105,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Solid aluminum wiring: maintenance documentation provided,"Branch wiring in the home contained solid aluminum wiring for 15 amp and 20 amp electrical circuits. Aluminum wiring that is installed correctly and has been correctly maintained is acceptable, however wiring is often neglected and neglected aluminum wiring connections are a potential fire hazard. Documentation was provided showing inspection by an electrical contractor within the past 2 years. Experts generally recommend having solid aluminum wiring inspected every 1-2 years.",info,,,,pro,14,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:43
Electrical,Photovoltaic System,Stand-offs potential leakage,"The photovoltaic (PV) arrays (panels and frames) mounted on the roof were installed in a manner that may allow roof leakage. If leakage develops, roof repairs may require temporary removal of the array, an significant additional expense.",defect,0,,,roof,12,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:47
Electrical,Photovoltaic System,Standoffs active leaking,"Staining of the roof sheathing visible from the attic indicated leakage where the photovoltaic (PV) array (panels and frames) were attached to the roof. Repairs as necessary should be performed by a qualified roofing contractor. Repairs may require temporary removal of the PV array, potentially a significant additional expense. ",defect,1,,,roof,11,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:47
Electrical,Sub-Panel,Sub-panel amp. rating: missing/illegible label,The Inspector was unable to confirm amperage rating of this sub-panel due to missing or illegible label information.,limit,,,,pro,17,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:41
Electrical,Sub-Panel,Sub-panel amp. rating: unable to determine,The Inspector was unable to determine amperage rating of this sub-panel due to missing or illegible label information.,limit,,,,pro,18,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:41
Electrical,Sub-Panel,Sub-panel ampacity,,info,,"30 amps, 60 amps, 100 amps, 110 amps, 125 amps, 150 amp, 175 amps, 200 amps, 225 amps, 440 amps, 800 amps",,pro,13,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:40
Electrical,Sub-Panel,Sub-panel brand,,info,,"American Switch, Bryant, Challenger, Crouse-Hinds, Cutler-Hammer, Eaton, Frank Adams, General Electric, General Switch, Gould, Federal Pacific, Federal Pacific Stab-Lok, Federal Pioneer, Homeline, Hitachi, I-T-E, Murray, Powell, Power Kraft (Montgomery, Ward), Roller Smith, Siemens, Square D, Sylvania, Truecraft, Trumbell Electric, Wadsworth, Westinghouse, Zinsco",,pro,14,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:40
Electrical,Sub-Panel,Sub-panel disconnect ampacity,,info,,"200 amps, 175 amps, 150 amps, 125 amps, 110 amps, 100 amps, 60 amps, 30 amps",,pro,15,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:40
Electrical,Sub-Panel,Sub-panel exposure rating,,info,,"1, 3R, 3S, 4, 4X, 6, 12, 12K, 13",,pro,16,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:41
Electrical,Sub-Panel,Sub-panel location,,info,,"Garage, Basement, Mechanical room, Laundry room, Kitchen, Hallway closet, Main floor, Second floor, Lower floor",,pro,17,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:41
Electrical,Sub-Panel,Sub-panel Type,,info,,"Surface mount, Flush mount, Load center, Main breaker load center, Main lug load center, Split-bus, Feed-through load center",,pro,18,checkbox,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:41
Electrical,Branch Circuits &amp; Devices,Surface mount distribution,"Electricity was distributed throughout the home by branch wiring inside surface-mounted Electrical Metallic Tubing (EMT, also known as conduit) to switches and outlets installed in surface-mounted electrical boxes.",info,,,,pro,15,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:43
Electrical,Branch Circuits &amp; Devices,"Surface mount distribution, partial","A portion of the branch wiring in the home was installed in Electrical Metallic Tubing (EMT, also known as conduit) to switches and outlets which were installed in electrical boxes mounted on wall surfaces.",info,,,,pro,16,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:43
Electrical,Branch Circuits &amp; Devices,Surge protector: none installed,"No surge protector was installed. Although it may not have been required when the home was built, surge protectors are required in new homes for electrical safety reasons and to protect home electrical and electronic equipment. Surge protector are relatively inexpensive and installing one would be a good idea.",defect,0,,,diy,106,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Service Panel,Surge protector: none installed,"No surge protector was installed in the electrical service panel. Although it may not have been required when the home was built, surge protectors are required in new homes for electrical safety reasons and to protect home electrical and electronic equipment. Surge protector are relatively inexpensive and installing one would be a good idea.",defect,0,,,diy,121,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:38
Electrical,Branch Circuits &amp; Devices,Switch operation: disclaimer,"Switches are sometimes connected to fixtures that require specialized conditions, such as darkness or movement, to respond. Switches sometimes are connected to electrical receptacles (and sometimes only the top or bottom half of an receptacle). Because outlets are often inaccessible and because including the checking of both halves of every electrical outlet in the home exceeds the Standards of Practice and are not included in a typical General Home Inspection price structure, the functionality of all switches in the home may not be confirmed by the inspector.",limit,,,,pro,2,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:43
Electrical,Branch Circuits &amp; Devices,"Switch, 3-way: intermittent operation",A 3-way switch operated intermittently. This condition can indicate a potential fire hazard. The switch should be serviced by a qualified electrical contractor.,defect,1,,,electrician,108,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Switch: 3-way inoperable,A 3-way switch was inoperable. This condition can indicate a potential fire hazard. The switch should be serviced by a qualified electrical contractor.,defect,1,,,electrician,107,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Switch: 3-way switch not working properly,A 3-way switch was not working properly. It should be serviced by a qualified electrical contractor.,defect,1,,,electrician,109,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Switch: cover plate gap at wall ,"An electrical switch had a gap between the cover plate and the wall through which a person could come into contact with energized electrical components, a electrical shock hazard. Corrections should be made as necessary by a qualified electrical contractor.",defect,0,,,electrician,110,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Switch: cover plate missing,"A switch cover plate was missing. This condition left energized electrical components exposed to touch, a shock/electrocution hazard. A listed cover plate should be installed.",defect,1,,,handyman,111,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Switch: dimmer switch not working properly,A dimmer switch was not working properly. An evaluation and any necessary work should be performed by a qualified electrical contractor.,defect,0,,,electrician,112,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Switch: intermittent operation,A light switch worked intermittently. This condition may be a potential fire hazard. It should be serviced by a qualified electrical contractor.,defect,1,,,electrician,115,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Switch: loose,A switch was loose and should be serviced by a qualified electrical contractor.,defect,0,,,electrician,116,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,Switch: no response,Operating a wall switch in this room produced no obvious response. Tracing the devices controlled by wall switches exceeds the scope of the general home inspection. You should take action to confirm that this switches is safe by  having it evaluated by a qualified electrical contractor.,defect,0,,,electrician,117,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
Electrical,Branch Circuits &amp; Devices,"Switch: no response, pre-installed for ceiling light",A wall switch was present that did not have an obvious function. A junction box present on the ceiling likely contains wiring connected to this switch for a future overhead light fixture.,defect,-1,,,electrician,118,boolean,,,,,10,1000,,,,0,,,,,,,,,,,,,,,,,,,,,01/21/2025 12:20:45
